,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
31,0.258333,0.253662,-0.120070,-0.035496,-0.959155,-0.099788,0.053090,0.133092,0.000070,-0.299509,0.052999,0.000070,0.979801,0.000119,0.053271,-0.000038,0.973889,0.000026,0.052999,0.399242,0.994058,-0.299576,0.052999,0.000106,0.000213,0.053271,-0.000079,-0.000000,0.052999,0.399248,-0.491793,0.042492,0.369590
32,0.266667,0.253468,-0.119933,-0.035826,-0.959211,-0.099806,0.053155,0.133171,0.000100,-0.299515,0.052999,0.000130,0.986615,0.000113,0.053466,0.000052,0.962587,-0.000018,0.052999,0.399331,0.975942,-0.299576,0.052999,0.000106,0.000158,0.053466,0.000161,-0.000000,0.052999,0.399248,-0.492272,0.042317,0.369889
33,0.275000,0.253593,-0.120026,-0.035614,-0.959175,-0.099799,0.053113,0.133122,0.000057,-0.299517,0.052999,0.000095,0.984056,0.000111,0.053340,-0.000005,0.978662,0.000008,0.052999,0.399275,0.994576,-0.299576,0.052999,0.000106,0.000179,0.053340,0.000011,-0.000000,0.052999,0.399248,-0.492272,0.042317,0.369889
34,0.283333,0.253589,-0.120025,-0.035623,-0.959176,-0.099800,0.053114,0.133120,0.000055,-0.299518,0.052999,0.000094,0.984156,0.000110,0.053344,-0.000006,0.979224,0.000009,0.052999,0.399274,0.995038,-0.299576,0.052999,0.000106,0.000178,0.053344,0.000008,-0.000000,0.052999,0.399248,-0.492715,0.041706,0.369962
35,0.291667,0.253593,-0.120026,-0.035614,-0.959175,-0.099799,0.053113,0.133122,0.000057,-0.299517,0.052999,0.000095,0.984056,0.000111,0.053340,-0.000005,0.978662,0.000008,0.052999,0.399275,0.994576,-0.299576,0.052999,0.000106,0.000179,0.053340,0.000011,-0.000000,0.052999,0.399248,-0.493218,0.041272,0.369918
36,0.300000,0.253553,-0.119983,-0.035679,-0.959188,-0.099792,0.053126,0.133140,0.000083,-0.299503,0.052999,0.000103,0.981184,0.000125,0.053381,0.000019,0.968760,0.000002,0.052999,0.399299,0.987546,-0.299576,0.052999,0.000106,0.000202,0.053381,0.000068,-0.000000,0.052999,0.399248,-0.493218,0.041272,0.369918
37,0.308333,0.253429,-0.120075,-0.035545,-0.959215,-0.099829,0.053217,0.133192,0.000126,-0.299555,0.053185,0.000177,0.976967,0.000073,0.053466,0.000059,0.954276,-0.000005,0.052999,0.399339,0.974605,-0.299643,0.053185,0.000170,0.000158,0.053466,0.000161,-0.000000,0.052999,0.399248,-0.493494,0.041231,0.370099
38,0.316667,0.253662,-0.120070,-0.035496,-0.959155,-0.099788,0.053090,0.133092,0.000070,-0.299509,0.052999,0.000070,0.979801,0.000119,0.053271,-0.000038,0.973889,0.000026,0.052999,0.399242,0.994058,-0.299576,0.052999,0.000106,0.000213,0.053271,-0.000079,-0.000000,0.052999,0.399248,-0.493624,0.041037,0.370155
39,0.325000,0.253553,-0.119983,-0.035679,-0.959188,-0.099792,0.053126,0.133140,0.000083,-0.299503,0.052999,0.000103,0.981184,0.000125,0.053381,0.000019,0.968760,0.000002,0.052999,0.399299,0.987546,-0.299576,0.052999,0.000106,0.000202,0.053381,0.000068,-0.000000,0.052999,0.399248,-0.493784,0.040848,0.370095
40,0.333333,0.253622,-0.120026,-0.035561,-0.959169,-0.099780,0.053103,0.133110,0.000065,-0.299495,0.052999,0.000078,0.976959,0.000133,0.053312,-0.000013,0.975786,0.000020,0.052999,0.399266,0.998797,-0.299576,0.052999,0.000106,0.000236,0.053312,-0.000022,-0.000000,0.052999,0.399248,-0.494212,0.040347,0.369925
