,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,finger:Unlabeled:5286,finger:Unlabeled:5286,finger:Unlabeled:5286,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E3571947000000000","8392B20CF49E3571947000000000","8392B20CF49E3571947000000000","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
31,0.258333,0.000009,-0.000072,0.000148,-1.000000,-0.025321,0.052366,0.063503,0.000084,0.068181,0.053299,-0.073596,0.990270,-0.230723,0.052352,-0.060954,0.969013,0.086577,0.051448,0.325059,0.977663,,,,0.068174,0.053299,-0.073639,-0.230651,0.052352,-0.060875,0.086514,0.051448,0.325023
32,0.266667,-0.000133,-0.000007,-0.000161,-1.000000,-0.025395,0.052372,0.063456,0.000068,0.068125,0.053401,-0.073631,0.981906,-0.230780,0.052266,-0.061028,0.981977,0.086470,0.051448,0.325026,0.984879,,,,0.068064,0.053400,-0.073568,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
33,0.275000,-0.000011,-0.000072,0.000130,-1.000000,-0.025340,0.052373,0.063473,0.000072,0.068163,0.053314,-0.073626,0.986887,-0.230741,0.052356,-0.060984,0.978412,0.086559,0.051448,0.325028,0.980506,,,,0.068153,0.053314,-0.073678,-0.230686,0.052356,-0.060927,0.086514,0.051448,0.325023
34,0.283333,-0.000011,-0.000002,-0.000012,-1.000000,-0.025365,0.052341,0.063418,0.000039,0.068156,0.053309,-0.073668,0.992933,-0.230749,0.052266,-0.061067,0.991316,0.086497,0.051448,0.324990,0.986567,,,,0.068153,0.053309,-0.073681,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
35,0.291667,-0.000155,0.000001,-0.000400,-1.000000,-0.025414,0.052330,0.063443,0.000075,0.068107,0.053409,-0.073642,0.988038,-0.230797,0.052131,-0.061044,0.980036,0.086447,0.051448,0.325015,0.975629,,,,0.068062,0.053409,-0.073563,-0.230819,0.052132,-0.061131,0.086514,0.051448,0.325023
36,0.300000,-0.000024,-0.000016,-0.000240,-1.000000,-0.025374,0.052297,0.063420,0.000050,0.068144,0.053311,-0.073668,0.989826,-0.230761,0.052132,-0.061060,0.987081,0.086496,0.051448,0.324989,0.985267,,,,0.068152,0.053311,-0.073681,-0.230787,0.052132,-0.061080,0.086514,0.051448,0.325023
37,0.308333,-0.000141,-0.000007,-0.000171,-1.000000,-0.025395,0.052374,0.063456,0.000069,0.068125,0.053407,-0.073630,0.981526,-0.230780,0.052266,-0.061027,0.981806,0.086470,0.051448,0.325027,0.984670,,,,0.068062,0.053406,-0.073566,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
38,0.316667,-0.000126,-0.000013,-0.000333,-1.000000,-0.025380,0.052329,0.063490,0.000062,0.068138,0.053389,-0.073598,0.976628,-0.230767,0.052151,-0.060991,0.989800,0.086489,0.051448,0.325059,0.986745,,,,0.068086,0.053388,-0.073524,-0.230741,0.052151,-0.061027,0.086514,0.051448,0.325023
39,0.325000,0.000003,0.000020,0.000005,-1.000000,-0.025358,0.052338,0.063433,0.000031,0.068170,0.053298,-0.073649,0.996070,-0.230736,0.052266,-0.061061,0.988806,0.086493,0.051448,0.325009,0.992214,,,,0.068175,0.053298,-0.073637,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
40,0.333333,-0.000131,-0.000008,-0.000159,-1.000000,-0.025395,0.052371,0.063455,0.000068,0.068125,0.053399,-0.073632,0.982145,-0.230780,0.052266,-0.061028,0.981899,0.086470,0.051448,0.325025,0.985196,,,,0.068063,0.053399,-0.073571,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
