,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5149,Unlabeled:5149,Unlabeled:5149,Unlabeled:5150,Unlabeled:5150,Unlabeled:5150
,,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E3573100000001,8392B20CF49E3573100000001,8392B20CF49E3573100000001,8392B20CF49E3573100000002,8392B20CF49E3573100000002,8392B20CF49E3573100000002,8392B20CF49E3573100000003,8392B20CF49E3573100000003,8392B20CF49E3573100000003,8392B20CF49E35701412,8392B20CF49E35701412,8392B20CF49E35701412,8392B20CF49E3570141D,8392B20CF49E3570141D,8392B20CF49E3570141D,8392B20CF49E3570141E,8392B20CF49E3570141E,8392B20CF49E3570141E
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
426,3.55,0.111129,-0.542898,-0.070223,-0.829446,-0.099843,0.052926,0.133699,0.000058,-0.000169,0.05286,0.000252,0.987558,-0.299138,0.053015,0.000566,0.982618,-0.000221,0.052902,0.400279,0.986649,-0.000223,0.05286,0.000297,-0.299126,0.053015,0.000509,-0.000179,0.052902,0.40029,-0.498205,0.044962,0.33703,,,,,,
427,3.558333,0.111124,-0.542901,-0.070241,-0.829443,-0.099847,0.052926,0.133701,0.00006,-0.000175,0.052866,0.000253,0.986589,-0.299143,0.053014,0.00057,0.983538,-0.000222,0.052898,0.400279,0.984574,-0.000226,0.052866,0.000307,-0.299137,0.053014,0.000511,-0.000177,0.052898,0.400284,-0.497917,0.044942,0.337016,,,,,,
428,3.566667,0.111125,-0.54289,-0.07024,-0.82945,-0.099848,0.052922,0.133699,0.000061,-0.000173,0.052862,0.000253,0.986958,-0.299141,0.05301,0.000564,0.982726,-0.000229,0.052894,0.40028,0.984823,-0.000226,0.052862,0.000306,-0.299134,0.05301,0.000503,-0.000184,0.052894,0.400288,-0.497726,0.044982,0.33704,,,,,,
429,3.575,0.111137,-0.542892,-0.070252,-0.829447,-0.099851,0.05292,0.133706,0.000061,-0.000177,0.052863,0.00026,0.986161,-0.299146,0.053,0.000572,0.983337,-0.000231,0.052897,0.400286,0.984413,-0.000229,0.052863,0.000315,-0.299138,0.053,0.000512,-0.000186,0.052897,0.40029,-0.497584,0.045028,0.337055,,,,,,
430,3.583333,0.111131,-0.542893,-0.070243,-0.829447,-0.099857,0.052919,0.133702,0.000062,-0.000183,0.05286,0.000256,0.987096,-0.299151,0.053004,0.000569,0.983139,-0.000236,0.052894,0.400282,0.983095,-0.000232,0.05286,0.000314,-0.299149,0.053004,0.000505,-0.000188,0.052894,0.400288,-0.497487,0.045139,0.337104,,,,,,
431,3.591667,0.111133,-0.542891,-0.070243,-0.829448,-0.099856,0.052922,0.133708,0.000062,-0.000182,0.052862,0.000262,0.987286,-0.29915,0.053006,0.000573,0.983471,-0.000237,0.052898,0.400288,0.982998,-0.00023,0.052862,0.00032,-0.29915,0.053006,0.00051,-0.00019,0.052898,0.400294,-0.497477,0.045234,0.337155,,,,,,
432,3.6,0.111134,-0.542886,-0.070255,-0.829451,-0.099854,0.052923,0.133704,0.000064,-0.000178,0.052867,0.000259,0.986485,-0.299146,0.053004,0.000568,0.983382,-0.000237,0.052898,0.400285,0.98242,-0.000227,0.052867,0.00032,-0.299145,0.053004,0.000503,-0.000188,0.052898,0.400289,-0.497493,0.045325,0.337216,,,,,,
433,3.608333,0.111138,-0.54288,-0.070266,-0.829453,-0.099851,0.052925,0.133704,0.000066,-0.000173,0.052872,0.00026,0.986351,-0.299142,0.053002,0.000565,0.982428,-0.000237,0.0529,0.400286,0.981713,-0.000225,0.052872,0.000323,-0.299142,0.053002,0.000497,-0.000186,0.0529,0.400291,-0.497544,0.045351,0.337264,,,,,,
434,3.616667,0.111134,-0.542879,-0.070271,-0.829454,-0.099851,0.052928,0.133705,0.000066,-0.000173,0.052878,0.000261,0.98657,-0.299142,0.053006,0.000567,0.982577,-0.000237,0.0529,0.400288,0.981381,-0.000223,0.052878,0.000325,-0.299143,0.053006,0.000498,-0.000186,0.0529,0.400293,-0.497592,0.045325,0.33727,,,,,,
435,3.625,0.111139,-0.542866,-0.070278,-0.829461,-0.099844,0.052931,0.133704,0.00007,-0.000163,0.052883,0.000263,0.984797,-0.299132,0.053006,0.00056,0.982391,-0.000238,0.052905,0.40029,0.980457,-0.000216,0.052883,0.000332,-0.299131,0.053006,0.00049,-0.000185,0.052905,0.40029,-0.497639,0.045208,0.337247,,,,,,
436,3.633333,0.111139,-0.542876,-0.070269,-0.829455,-0.099844,0.052935,0.133706,0.000066,-0.000166,0.052884,0.000263,0.98644,-0.299135,0.053012,0.000566,0.983374,-0.000232,0.052911,0.40029,0.980774,-0.000214,0.052884,0.00033,-0.299138,0.053012,0.000498,-0.000181,0.052911,0.400291,-0.497701,0.045046,0.337228,,,,,,
437,3.641667,0.111134,-0.542873,-0.070284,-0.829457,-0.099841,0.052937,0.133703,0.000068,-0.000162,0.052891,0.00026,0.986064,-0.299131,0.053013,0.000562,0.98372,-0.00023,0.052908,0.400286,0.979217,-0.000207,0.052891,0.000332,-0.299138,0.053013,0.000491,-0.000176,0.052908,0.400285,-0.497732,0.044877,0.337247,,,,,,
438,3.65,0.111142,-0.542867,-0.070291,-0.829459,-0.099839,0.052933,0.1337,0.000069,-0.000159,0.052888,0.000258,0.98641,-0.299127,0.053004,0.000557,0.983169,-0.000231,0.052907,0.400285,0.978833,-0.000205,0.052888,0.000331,-0.299136,0.053004,0.000483,-0.000176,0.052907,0.400285,-0.497768,0.044639,0.337225,,,,,,
439,3.658333,0.111128,-0.542875,-0.07029,-0.829455,-0.099838,0.052931,0.1337,0.000069,-0.000161,0.052887,0.000257,0.985136,-0.299129,0.053008,0.000561,0.984346,-0.000225,0.052898,0.400283,0.97896,-0.000206,0.052887,0.000332,-0.299136,0.053008,0.000491,-0.000173,0.052898,0.400278,-0.497765,0.04441,0.337236,,,,,,
440,3.666667,0.111131,-0.542874,-0.070299,-0.829455,-0.099837,0.05293,0.1337,0.000068,-0.000159,0.052888,0.000256,0.985527,-0.299128,0.053004,0.000561,0.984838,-0.000224,0.052897,0.400283,0.978315,-0.000201,0.052888,0.000333,-0.299138,0.053004,0.00049,-0.00017,0.052897,0.400276,-0.497807,0.044245,0.33725,,,,,,
441,3.675,0.11116,-0.54285,-0.07032,-0.829465,-0.099833,0.052925,0.133698,0.000077,-0.000149,0.052888,0.00026,0.984134,-0.299117,0.052983,0.000549,0.981284,-0.000233,0.052905,0.400286,0.977183,-0.000202,0.052888,0.000339,-0.299123,0.052983,0.00047,-0.000174,0.052905,0.400286,-0.497818,0.044149,0.33725,,,,,,
442,3.683333,0.111149,-0.542855,-0.070323,-0.829463,-0.09983,0.052919,0.133694,0.000077,-0.000148,0.052884,0.000255,0.98299,-0.299116,0.052981,0.000547,0.982405,-0.000228,0.052892,0.400281,0.976624,-0.000199,0.052884,0.000339,-0.299123,0.052981,0.00047,-0.000169,0.052892,0.400274,-0.497837,0.044055,0.337248,,,,,,
443,3.691667,0.111163,-0.542853,-0.070335,-0.829462,-0.099831,0.052915,0.133699,0.000077,-0.000148,0.052882,0.000259,0.982558,-0.299116,0.052968,0.000552,0.9821,-0.000228,0.052895,0.400286,0.977652,-0.000202,0.052882,0.000341,-0.299119,0.052968,0.000476,-0.000171,0.052895,0.40028,-0.49786,0.043996,0.337257,,,,,,
444,3.7,0.111146,-0.542863,-0.070303,-0.82946,-0.099839,0.052925,0.133706,0.00007,-0.000158,0.052884,0.000265,0.986,-0.299127,0.052992,0.000562,0.984294,-0.000232,0.052899,0.400292,0.977164,-0.0002,0.052884,0.000345,-0.299141,0.052992,0.000488,-0.000176,0.052899,0.400287,-0.497883,0.043966,0.337261,,,,,,
445,3.708333,0.111151,-0.54285,-0.070342,-0.829464,-0.09984,0.052919,0.1337,0.000077,-0.000157,0.05289,0.000261,0.984905,-0.299125,0.052977,0.000552,0.982864,-0.000239,0.052891,0.400287,0.97469,-0.000202,0.05289,0.000349,-0.299143,0.052977,0.00047,-0.000176,0.052891,0.400282,-0.497889,0.043969,0.337271,,,,,,
446,3.716667,0.111177,-0.542836,-0.070343,-0.82947,-0.099839,0.052918,0.133705,0.000081,-0.000151,0.052886,0.000269,0.984607,-0.29912,0.052963,0.00055,0.980174,-0.000247,0.052903,0.400296,0.974675,-0.000204,0.052886,0.000355,-0.299133,0.052963,0.000463,-0.000181,0.052903,0.400297,-0.497837,0.04404,0.337259,,,,,,
447,3.725,0.111169,-0.542838,-0.070345,-0.82947,-0.09984,0.052916,0.133704,0.000081,-0.000153,0.052887,0.000267,0.983836,-0.299121,0.052965,0.00055,0.98109,-0.000246,0.052897,0.400294,0.974523,-0.000204,0.052887,0.000356,-0.299134,0.052965,0.000465,-0.000181,0.052897,0.400291,-0.497797,0.044083,0.337249,,,,,,
448,3.733333,0.111174,-0.542835,-0.070345,-0.829471,-0.099842,0.052919,0.13371,0.00008,-0.000154,0.052889,0.000274,0.984805,-0.299123,0.052966,0.000555,0.980178,-0.00025,0.052903,0.4003,0.974966,-0.000207,0.052889,0.000358,-0.299135,0.052966,0.000468,-0.000184,0.052903,0.400303,-0.497746,0.044155,0.337233,,,,,,
449,3.741667,0.111163,-0.542834,-0.070354,-0.829472,-0.099844,0.052925,0.133707,0.000084,-0.000156,0.052899,0.000271,0.983951,-0.299125,0.052975,0.000553,0.980547,-0.000252,0.052901,0.400298,0.972805,-0.000207,0.052899,0.000364,-0.299142,0.052975,0.000462,-0.000183,0.052901,0.400295,-0.497665,0.0442,0.337204,,,,,,
450,3.75,0.111173,-0.542832,-0.070365,-0.829471,-0.099841,0.052923,0.133709,0.000082,-0.000153,0.052899,0.000273,0.98479,-0.299122,0.052966,0.000554,0.980666,-0.000249,0.052903,0.400299,0.973122,-0.000202,0.052899,0.000364,-0.29914,0.052966,0.000464,-0.000181,0.052903,0.400299,-0.497606,0.044212,0.337175,,,,,,
451,3.758333,0.111184,-0.542826,-0.07037,-0.829474,-0.099844,0.052921,0.133702,0.000085,-0.000154,0.052898,0.000268,0.984045,-0.299122,0.052958,0.000544,0.97972,-0.000255,0.052906,0.400294,0.972146,-0.000206,0.052898,0.000362,-0.299141,0.052958,0.000451,-0.000184,0.052906,0.400294,-0.497518,0.044188,0.337153,,,,,,
452,3.766667,0.111188,-0.542829,-0.070371,-0.829471,-0.099847,0.052918,0.133705,0.000082,-0.000158,0.052894,0.00027,0.986134,-0.299126,0.052953,0.000549,0.979835,-0.000256,0.052905,0.400296,0.972258,-0.000206,0.052894,0.00036,-0.299149,0.052953,0.000454,-0.000184,0.052905,0.4003,-0.497463,0.044121,0.337139,,,,,,
453,3.775,0.111185,-0.542828,-0.070386,-0.829471,-0.099845,0.052914,0.133699,0.000086,-0.000156,0.052896,0.000264,0.984454,-0.299125,0.052948,0.000544,0.980029,-0.000254,0.052898,0.40029,0.970943,-0.000205,0.052895,0.000361,-0.299148,0.052948,0.000447,-0.00018,0.052898,0.400289,-0.497374,0.043969,0.337099,,,,,,
454,3.783333,0.111184,-0.542832,-0.070374,-0.829469,-0.099844,0.052914,0.133695,0.000084,-0.000156,0.052892,0.000259,0.985106,-0.299125,0.052951,0.000541,0.980528,-0.000251,0.052899,0.400286,0.971125,-0.000203,0.052892,0.000355,-0.299149,0.052951,0.000445,-0.000179,0.052899,0.400285,-0.497261,0.043789,0.337036,,,,,,
455,3.791667,0.1112,-0.542824,-0.070405,-0.82947,-0.099845,0.052908,0.133691,0.000084,-0.000156,0.052894,0.000255,0.987196,-0.299124,0.052932,0.000534,0.97966,-0.000255,0.052898,0.400282,0.970179,-0.0002,0.052894,0.00035,-0.299156,0.052932,0.000434,-0.000178,0.052898,0.400287,-0.497093,0.043588,0.336949,,,,,,
456,3.8,0.111209,-0.542828,-0.070412,-0.829465,-0.099846,0.052901,0.133683,0.000085,-0.000158,0.052888,0.000247,0.986596,-0.299127,0.052919,0.000529,0.979518,-0.000252,0.052895,0.400273,0.970146,-0.000204,0.052888,0.000342,-0.299156,0.052919,0.000429,-0.000176,0.052895,0.400278,-0.496879,0.043427,0.336854,,,,,,
457,3.808333,0.111217,-0.54282,-0.070416,-0.829469,-0.099845,0.052898,0.133686,0.000085,-0.000155,0.052886,0.000251,0.98682,-0.299124,0.052913,0.000528,0.979232,-0.000256,0.052896,0.400277,0.97044,-0.000202,0.052886,0.000345,-0.299153,0.052913,0.000428,-0.000179,0.052896,0.400283,-0.496674,0.043297,0.336719,,,,,,
458,3.816667,0.111215,-0.542829,-0.070412,-0.829463,-0.099846,0.052899,0.133688,0.000081,-0.000159,0.052885,0.000251,0.987897,-0.299128,0.052915,0.000535,0.980547,-0.000252,0.052897,0.400278,0.971096,-0.000201,0.052885,0.000343,-0.299159,0.052915,0.000438,-0.000178,0.052897,0.400283,-0.496502,0.043312,0.33659,,,,,,
459,3.825,0.111226,-0.542825,-0.070427,-0.829463,-0.099846,0.052897,0.133684,0.000083,-0.000158,0.052887,0.000248,0.987919,-0.299127,0.052905,0.000529,0.979794,-0.000253,0.0529,0.400274,0.970142,-0.000201,0.052887,0.000341,-0.29916,0.052905,0.000429,-0.000176,0.0529,0.400281,-0.496425,0.043374,0.336526,,,,,,
460,3.833333,0.11122,-0.542834,-0.070448,-0.829457,-0.099844,0.052896,0.133686,0.000077,-0.00016,0.052893,0.000247,0.988385,-0.299128,0.052903,0.000537,0.982085,-0.000243,0.052893,0.400274,0.971624,-0.000197,0.052893,0.000338,-0.299161,0.052903,0.000444,-0.000172,0.052893,0.400276,-0.496339,0.043423,0.336444,,,,,,
461,3.841667,0.111218,-0.542841,-0.070434,-0.829453,-0.099849,0.052896,0.133687,0.000075,-0.000167,0.052888,0.000247,0.989402,-0.299135,0.052906,0.000541,0.982238,-0.000246,0.052894,0.400273,0.971788,-0.000201,0.052888,0.000335,-0.299171,0.052906,0.000448,-0.000175,0.052894,0.400277,-0.496255,0.043446,0.336327,,,,,,
462,3.85,0.11124,-0.542832,-0.070446,-0.829456,-0.099849,0.052896,0.133687,0.00008,-0.000164,0.05289,0.000249,0.989297,-0.299133,0.052894,0.000537,0.979861,-0.00025,0.052904,0.400275,0.971118,-0.000197,0.05289,0.000336,-0.299173,0.052894,0.00044,-0.000177,0.052904,0.400285,-0.496213,0.04344,0.336265,,,,,,
463,3.858333,0.111239,-0.54284,-0.070446,-0.82945,-0.099854,0.052896,0.133689,0.000083,-0.000172,0.052889,0.000249,0.988068,-0.299141,0.052894,0.000543,0.978833,-0.00025,0.052904,0.400275,0.970797,-0.0002,0.052889,0.000337,-0.299185,0.052894,0.000447,-0.000177,0.052904,0.400283,-0.496213,0.043454,0.336242,,,,,,
464,3.866667,0.111239,-0.542838,-0.070468,-0.82945,-0.099854,0.052895,0.133686,0.000085,-0.000172,0.052895,0.000246,0.987744,-0.299141,0.052889,0.00054,0.978747,-0.00025,0.0529,0.400272,0.969956,-0.000202,0.052895,0.000337,-0.299185,0.052889,0.000441,-0.000175,0.0529,0.400279,-0.496237,0.043435,0.336233,,,,,,
465,3.875,0.111248,-0.542838,-0.070474,-0.829448,-0.099859,0.052888,0.133685,0.000087,-0.000177,0.052889,0.000245,0.98787,-0.299146,0.052877,0.00054,0.977414,-0.000253,0.052897,0.400271,0.969702,-0.000206,0.052889,0.000334,-0.299192,0.052877,0.000439,-0.000177,0.052897,0.400281,-0.496318,0.043414,0.336221,,,,,,
466,3.883333,0.111274,-0.542825,-0.070503,-0.829451,-0.099867,0.052884,0.133684,0.000096,-0.000182,0.052892,0.000245,0.987204,-0.299151,0.052856,0.000534,0.974068,-0.000268,0.052904,0.400272,0.967001,-0.000212,0.052892,0.00034,-0.299204,0.052856,0.000422,-0.000183,0.052904,0.400287,-0.496424,0.043372,0.336225,,,,,,
467,3.891667,0.11128,-0.542829,-0.070501,-0.829447,-0.099869,0.052877,0.133684,0.000092,-0.000186,0.052883,0.000245,0.988172,-0.299154,0.052847,0.000537,0.9745,-0.000268,0.0529,0.400271,0.968283,-0.000215,0.052883,0.000335,-0.299206,0.052847,0.000428,-0.000185,0.0529,0.400289,-0.496532,0.043334,0.33621,,,,,,
468,3.9,0.111282,-0.542831,-0.070516,-0.829445,-0.099873,0.052874,0.133681,0.000096,-0.000191,0.052884,0.000241,0.987248,-0.29916,0.05284,0.000535,0.972764,-0.000269,0.052897,0.400268,0.967828,-0.000217,0.052884,0.000331,-0.299216,0.05284,0.000426,-0.000186,0.052897,0.400286,-0.496671,0.043339,0.336228,,,,,,
469,3.908333,0.111283,-0.542838,-0.070519,-0.82944,-0.099877,0.05287,0.133682,0.000098,-0.000197,0.052881,0.00024,0.986541,-0.299165,0.052835,0.00054,0.972582,-0.000268,0.052894,0.400266,0.9674,-0.000221,0.052881,0.000332,-0.299223,0.052835,0.00043,-0.000185,0.052894,0.400284,-0.496781,0.043368,0.336207,,,,,,
470,3.916667,0.111308,-0.54284,-0.070538,-0.829434,-0.099886,0.052864,0.133693,0.000096,-0.000208,0.052878,0.00025,0.986794,-0.299176,0.052814,0.000552,0.97177,-0.000275,0.0529,0.400276,0.969389,-0.000225,0.052878,0.000332,-0.299237,0.052814,0.000448,-0.000196,0.0529,0.400296,-0.496962,0.043368,0.336147,,,,,,
471,3.925,0.111303,-0.542846,-0.070539,-0.82943,-0.099887,0.052861,0.133689,0.000095,-0.000211,0.052875,0.000244,0.986406,-0.299179,0.052813,0.000551,0.972601,-0.000271,0.052894,0.400271,0.969743,-0.000227,0.052875,0.000327,-0.299239,0.052813,0.00045,-0.000195,0.052894,0.400288,-0.497158,0.043368,0.336091,,,,,,
472,3.933333,0.111306,-0.542849,-0.070538,-0.829428,-0.099887,0.052861,0.133688,0.000095,-0.000211,0.052874,0.000243,0.986623,-0.29918,0.052812,0.000552,0.97209,-0.000269,0.052896,0.400269,0.97041,-0.000225,0.052874,0.000322,-0.29924,0.052812,0.000452,-0.000194,0.052896,0.400288,-0.497404,0.043393,0.336044,,,,,,
473,3.941667,0.111313,-0.542842,-0.070555,-0.82943,-0.099882,0.05286,0.133683,0.000092,-0.000205,0.052878,0.000239,0.987613,-0.299174,0.052804,0.000545,0.972876,-0.000268,0.052897,0.400265,0.970391,-0.000223,0.052878,0.000319,-0.299231,0.052804,0.000443,-0.000192,0.052897,0.400285,-0.497706,0.043401,0.336039,,,,,,
474,3.95,0.111311,-0.542852,-0.070546,-0.829424,-0.099883,0.052859,0.133678,0.000094,-0.000209,0.052874,0.000232,0.987412,-0.299177,0.052806,0.000544,0.971516,-0.000263,0.052896,0.400258,0.970522,-0.000223,0.052874,0.000309,-0.299238,0.052806,0.000443,-0.000186,0.052896,0.400281,-0.498171,0.043363,0.336022,,,,,,
475,3.958333,0.111299,-0.542861,-0.070519,-0.829422,-0.099884,0.052863,0.133682,0.000092,-0.000211,0.052871,0.000235,0.986861,-0.29918,0.05282,0.000551,0.972448,-0.00026,0.052898,0.400261,0.971416,-0.000223,0.052871,0.000311,-0.29924,0.05282,0.000454,-0.000188,0.052898,0.40028,-0.498717,0.043331,0.336016,,,,,,
476,3.966667,0.111302,-0.542859,-0.070535,-0.829422,-0.099879,0.052864,0.13368,0.000093,-0.000206,0.052876,0.000233,0.987267,-0.299175,0.052817,0.000548,0.972057,-0.000256,0.052898,0.400259,0.970946,-0.00022,0.052876,0.000309,-0.299235,0.052817,0.000449,-0.000181,0.052898,0.40028,-0.49942,0.043337,0.336073,,,,,,
477,3.975,0.111312,-0.542853,-0.070538,-0.829424,-0.099873,0.052861,0.133673,0.000092,-0.000198,0.052873,0.000226,0.988221,-0.299167,0.052809,0.000539,0.972001,-0.000252,0.0529,0.400253,0.970943,-0.000215,0.052873,0.000302,-0.299226,0.052809,0.000438,-0.000177,0.0529,0.400277,-0.500117,0.043312,0.336057,,,,,,
478,3.983333,0.111296,-0.542869,-0.070515,-0.829418,-0.099873,0.052868,0.133676,0.000094,-0.000202,0.052875,0.000227,0.986887,-0.299171,0.052828,0.000548,0.970928,-0.000245,0.052902,0.400253,0.97168,-0.000211,0.052875,0.000299,-0.299235,0.052828,0.000451,-0.000173,0.052902,0.400276,-0.500783,0.043262,0.335993,,,,,,
479,3.991667,0.1113,-0.542868,-0.070519,-0.829418,-0.099871,0.052867,0.133677,0.00009,-0.000201,0.052874,0.000228,0.988738,-0.29917,0.052824,0.000548,0.971252,-0.000244,0.052902,0.400254,0.972604,-0.000212,0.052874,0.000295,-0.299231,0.052824,0.000452,-0.000172,0.052902,0.400282,-0.501561,0.043213,0.335952,,,,,,
480,4,0.111299,-0.542867,-0.070508,-0.829419,-0.099871,0.052867,0.13368,0.000085,-0.0002,0.052871,0.000232,0.989331,-0.299168,0.052827,0.000551,0.973204,-0.000244,0.052903,0.400258,0.973413,-0.000213,0.052871,0.000299,-0.299225,0.052827,0.000458,-0.000174,0.052903,0.400283,-0.502278,0.043173,0.335865,,,,,,
481,4.008333,0.111292,-0.54287,-0.070505,-0.829418,-0.099868,0.052864,0.133676,0.000085,-0.000198,0.052867,0.000227,0.989085,-0.299166,0.052827,0.000548,0.973424,-0.00024,0.052897,0.400253,0.97361,-0.00021,0.052867,0.000294,-0.299223,0.052827,0.000456,-0.000171,0.052897,0.400277,-0.503147,0.043138,0.335739,,,,,,
482,4.016667,0.111291,-0.542874,-0.070498,-0.829417,-0.099869,0.052871,0.133675,0.000087,-0.0002,0.052873,0.000225,0.989267,-0.299168,0.052836,0.000548,0.971855,-0.00024,0.052904,0.400251,0.973498,-0.00021,0.052873,0.00029,-0.299228,0.052836,0.000454,-0.000169,0.052904,0.40028,-0.503992,0.043132,0.335619,,,,,,
483,4.025,0.111288,-0.542874,-0.070509,-0.829417,-0.099871,0.052864,0.133675,0.000086,-0.000202,0.052869,0.000225,0.989282,-0.29917,0.052828,0.000549,0.972697,-0.00024,0.052894,0.400251,0.973498,-0.000214,0.052869,0.000291,-0.299228,0.052828,0.000455,-0.00017,0.052894,0.400277,-0.504864,0.043188,0.335476,,,,,,
484,4.033333,0.111302,-0.542872,-0.070504,-0.829416,-0.099874,0.052862,0.133679,0.000083,-0.000204,0.052864,0.00023,0.990921,-0.299173,0.052821,0.000552,0.973025,-0.000245,0.0529,0.400256,0.974154,-0.000219,0.052864,0.000292,-0.299228,0.052821,0.000458,-0.000175,0.0529,0.400287,-0.505845,0.043179,0.335277,,,,,,
485,4.041667,0.111286,-0.542877,-0.070496,-0.829416,-0.099877,0.052861,0.133682,0.000084,-0.000209,0.052862,0.000231,0.989901,-0.299177,0.052828,0.000556,0.973215,-0.000246,0.052892,0.400257,0.974195,-0.000221,0.052862,0.000295,-0.299234,0.052828,0.000465,-0.000177,0.052892,0.400284,-0.506899,0.043214,0.335149,,,,,,
486,4.05,0.111288,-0.542884,-0.070488,-0.829412,-0.099881,0.052859,0.13368,0.00008,-0.000214,0.052857,0.000228,0.990586,-0.299182,0.052827,0.000557,0.973994,-0.000245,0.052892,0.400254,0.975152,-0.000226,0.052857,0.000289,-0.299237,0.052827,0.000468,-0.000179,0.052892,0.400282,-0.50797,0.043168,0.335006,,,,,,
487,4.058333,0.111287,-0.542882,-0.070489,-0.829413,-0.099881,0.052865,0.13368,0.000079,-0.000214,0.052864,0.000229,0.991171,-0.299183,0.052834,0.000557,0.973923,-0.000247,0.052898,0.400255,0.975294,-0.000227,0.052864,0.000288,-0.299237,0.052834,0.000468,-0.00018,0.052898,0.400285,-0.509177,0.043179,0.33496,,,,,,
488,4.066667,0.111296,-0.542879,-0.07049,-0.829413,-0.099884,0.052861,0.13368,0.000077,-0.000216,0.05286,0.000229,0.991857,-0.299185,0.052826,0.000555,0.974627,-0.000252,0.052898,0.400256,0.975685,-0.000231,0.05286,0.000288,-0.299237,0.052826,0.000466,-0.000185,0.052898,0.400286,-0.51044,0.043165,0.334796,,,,,,
489,4.075,0.111291,-0.542888,-0.07048,-0.829409,-0.09989,0.052862,0.133685,0.000075,-0.000224,0.052857,0.000232,0.99173,-0.299193,0.05283,0.000564,0.974865,-0.000253,0.052898,0.400259,0.97681,-0.000235,0.052857,0.000287,-0.299245,0.05283,0.000479,-0.000189,0.052898,0.400288,-0.511609,0.043133,0.334664,,,,,,
490,4.083333,0.111299,-0.542886,-0.070491,-0.829408,-0.09989,0.052862,0.133684,0.000075,-0.000224,0.05286,0.000231,0.993257,-0.299193,0.052825,0.000562,0.973986,-0.000253,0.052902,0.400258,0.976363,-0.00024,0.05286,0.000284,-0.299245,0.052825,0.000473,-0.000186,0.052902,0.400293,-0.512878,0.043117,0.334536,,,,,,
491,4.091667,0.111298,-0.542885,-0.070499,-0.829408,-0.099888,0.052861,0.133678,0.000076,-0.000222,0.052862,0.000226,0.992155,-0.299191,0.052823,0.000557,0.974735,-0.000251,0.052898,0.400252,0.976456,-0.000235,0.052862,0.000281,-0.299242,0.052823,0.00047,-0.000186,0.052898,0.400283,-0.51415,0.043128,0.334431,,,,,,
492,4.1,0.111292,-0.542889,-0.07049,-0.829407,-0.099889,0.052863,0.133676,0.000078,-0.000224,0.052861,0.000223,0.991558,-0.299193,0.052829,0.000556,0.973811,-0.00025,0.052899,0.400249,0.976046,-0.000236,0.052861,0.000279,-0.299247,0.052829,0.000468,-0.000185,0.052899,0.40028,-0.515356,0.043128,0.334239,,,,,,
493,4.108333,0.1113,-0.542885,-0.070506,-0.829408,-0.099889,0.05286,0.133676,0.000078,-0.000223,0.052862,0.000224,0.991406,-0.299192,0.052819,0.000555,0.974042,-0.000251,0.052897,0.40025,0.975693,-0.000236,0.052862,0.000281,-0.299245,0.052819,0.000467,-0.000185,0.052897,0.40028,-0.516662,0.043092,0.334075,,,,,,
494,4.116667,0.111299,-0.542889,-0.070499,-0.829406,-0.099888,0.052857,0.133675,0.000077,-0.000224,0.052857,0.000222,0.991547,-0.299192,0.052818,0.000556,0.974143,-0.000249,0.052895,0.400248,0.976449,-0.000234,0.052857,0.000277,-0.299246,0.052818,0.00047,-0.000185,0.052895,0.400278,-0.517998,0.04302,0.333845,,,,,,
