,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E35731,8392B20CF49E3573100000001,8392B20CF49E3573100000001,8392B20CF49E3573100000001,8392B20CF49E3573100000002,8392B20CF49E3573100000002,8392B20CF49E3573100000002,8392B20CF49E3573100000003,8392B20CF49E3573100000003,8392B20CF49E3573100000003,8392B20CF49E3571D13E00000000,8392B20CF49E3571D13E00000000,8392B20CF49E3571D13E00000000
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
208,1.733333,0.256644,-0.503568,-0.149652,-0.811269,-0.100014,0.053424,0.134099,0.000314,0.00026,0.053759,0.000306,0.948733,-0.300471,0.053523,0.000996,0.93059,0.000169,0.052989,0.400996,0.885194,0.000319,0.053758,0.000395,-0.300388,0.053523,0.001188,0.000017,0.05299,0.400699,-0.379057,0.03013,0.312619
209,1.741667,0.256637,-0.503561,-0.149674,-0.811272,-0.100012,0.05342,0.1341,0.000321,0.000262,0.053762,0.000306,0.9476,-0.300469,0.053518,0.000997,0.92954,0.000171,0.052978,0.400997,0.881767,0.000326,0.053762,0.0004,-0.300386,0.053518,0.001193,0.000016,0.052979,0.40069,-0.378785,0.03006,0.312196
210,1.75,0.256629,-0.503564,-0.149684,-0.81127,-0.10001,0.05343,0.134101,0.000328,0.000262,0.053776,0.000306,0.94554,-0.300469,0.053529,0.001001,0.928016,0.000177,0.052984,0.400997,0.880709,0.00032,0.053776,0.000404,-0.300382,0.053529,0.001195,0.000023,0.052984,0.400687,-0.37854,0.030106,0.311797
211,1.758333,0.256611,-0.503571,-0.149648,-0.811279,-0.100004,0.053425,0.134103,0.000331,0.000269,0.053763,0.000309,0.946207,-0.300461,0.053541,0.001001,0.92479,0.00018,0.052972,0.401,0.880422,0.000327,0.053763,0.000395,-0.300366,0.053541,0.001206,0.000018,0.052973,0.400693,-0.378326,0.03011,0.311359
212,1.766667,0.256613,-0.503576,-0.149643,-0.811276,-0.100008,0.053433,0.134106,0.000333,0.000265,0.053768,0.000311,0.945391,-0.300466,0.053548,0.001005,0.924704,0.000179,0.052982,0.401002,0.880169,0.00032,0.053768,0.0004,-0.30037,0.053548,0.001208,0.000018,0.052982,0.400694,-0.378161,0.030091,0.310915
213,1.775,0.256618,-0.503563,-0.149692,-0.811273,-0.100009,0.05343,0.134104,0.000337,0.000262,0.05378,0.000308,0.944981,-0.300468,0.053533,0.001004,0.924164,0.000179,0.052977,0.400999,0.878027,0.000322,0.05378,0.000399,-0.300373,0.053533,0.00121,0.000015,0.052977,0.400685,-0.377998,0.030002,0.310446
214,1.783333,0.256613,-0.503576,-0.149631,-0.811278,-0.100005,0.053431,0.134099,0.000336,0.000268,0.053762,0.000305,0.944963,-0.300462,0.053549,0.000997,0.924555,0.000179,0.052981,0.400996,0.878414,0.000327,0.053762,0.000396,-0.300368,0.053549,0.001201,0.000017,0.052981,0.400682,-0.377797,0.029927,0.309985
215,1.791667,0.256643,-0.503549,-0.149717,-0.811269,-0.10001,0.053421,0.1341,0.000328,0.000263,0.053777,0.000306,0.945853,-0.300467,0.053508,0.000998,0.928556,0.000174,0.052979,0.400997,0.87961,0.000326,0.053777,0.000405,-0.300383,0.053508,0.001193,0.000018,0.052979,0.400683,-0.377576,0.029906,0.30955
216,1.8,0.256646,-0.503557,-0.149694,-0.811267,-0.100013,0.053421,0.134094,0.00032,0.00026,0.053769,0.0003,0.947451,-0.30047,0.053511,0.000992,0.930207,0.000172,0.052983,0.400991,0.882165,0.000323,0.053768,0.000396,-0.300389,0.05351,0.001185,0.000019,0.052983,0.400684,-0.377398,0.029921,0.309015
217,1.808333,0.256622,-0.503551,-0.1497,-0.811278,-0.100007,0.05343,0.134105,0.000342,0.000267,0.053784,0.000311,0.942787,-0.300464,0.05353,0.001001,0.924824,0.000174,0.052977,0.401002,0.876097,0.000325,0.053783,0.000414,-0.300372,0.05353,0.0012,0.000015,0.052978,0.400681,-0.377144,0.029872,0.308514
218,1.816667,0.256624,-0.503565,-0.149652,-0.811277,-0.10001,0.05342,0.134095,0.000327,0.000265,0.053758,0.000301,0.946684,-0.300466,0.053529,0.00099,0.926712,0.000172,0.052974,0.400992,0.881145,0.000324,0.053758,0.00039,-0.300375,0.053529,0.001191,0.000013,0.052974,0.400686,-0.376911,0.029845,0.308068
219,1.825,0.256613,-0.503568,-0.149652,-0.811279,-0.100007,0.053431,0.134101,0.000336,0.000267,0.05377,0.000308,0.9437,-0.300463,0.053545,0.000999,0.924559,0.000176,0.052979,0.400998,0.879494,0.000319,0.05377,0.000403,-0.300367,0.053545,0.001196,0.00002,0.052979,0.400688,-0.376777,0.029835,0.307675
220,1.833333,0.256606,-0.503574,-0.149653,-0.811277,-0.100005,0.053435,0.134109,0.000338,0.000267,0.053774,0.000313,0.944709,-0.300464,0.053551,0.001008,0.924142,0.000182,0.052979,0.401004,0.877799,0.000326,0.053773,0.000405,-0.300369,0.053551,0.001214,0.000018,0.052979,0.400689,-0.376716,0.029861,0.307385
221,1.841667,0.256633,-0.503561,-0.149676,-0.811272,-0.100013,0.053435,0.134106,0.000328,0.000261,0.053779,0.000312,0.945909,-0.30047,0.053535,0.001003,0.927174,0.000171,0.052992,0.401003,0.880563,0.00032,0.053779,0.000406,-0.300381,0.053534,0.001201,0.000014,0.052992,0.400694,-0.376666,0.029934,0.30712
222,1.85,0.256645,-0.503558,-0.149671,-0.811272,-0.100013,0.053413,0.134096,0.000321,0.000262,0.053754,0.000303,0.948386,-0.300469,0.053508,0.000991,0.928005,0.000167,0.052976,0.400994,0.882896,0.000323,0.053754,0.000388,-0.300381,0.053508,0.001191,0.000008,0.052976,0.400692,-0.376623,0.029904,0.306824
223,1.858333,0.256615,-0.503555,-0.14967,-0.811283,-0.100009,0.053426,0.134099,0.000336,0.000267,0.053771,0.000307,0.944422,-0.300463,0.053535,0.000992,0.925118,0.00017,0.052971,0.400997,0.878593,0.000324,0.05377,0.000401,-0.30037,0.053535,0.001193,0.000011,0.052972,0.400684,-0.376558,0.029959,0.306567
224,1.866667,0.256622,-0.503561,-0.149674,-0.811276,-0.10001,0.05343,0.134102,0.000326,0.000264,0.053774,0.000308,0.94586,-0.300467,0.053535,0.000999,0.928404,0.000173,0.05298,0.400999,0.881059,0.000322,0.053774,0.000406,-0.300381,0.053534,0.001193,0.000019,0.052981,0.400691,-0.376533,0.029964,0.30635
225,1.875,0.25661,-0.503577,-0.149618,-0.81128,-0.100005,0.053431,0.134102,0.000336,0.000269,0.053759,0.000309,0.945458,-0.300461,0.053553,0.000999,0.922805,0.000177,0.05298,0.401,0.879878,0.000324,0.053759,0.000391,-0.30036,0.053553,0.001207,0.000013,0.052981,0.400692,-0.376494,0.029988,0.306113
226,1.883333,0.25661,-0.503559,-0.149682,-0.81128,-0.100003,0.053429,0.134105,0.000329,0.00027,0.053777,0.000311,0.945678,-0.30046,0.053537,0.001002,0.926537,0.00018,0.052971,0.401002,0.88091,0.000327,0.053777,0.000404,-0.300369,0.053537,0.0012,0.000023,0.052971,0.400695,-0.376501,0.029968,0.305961
227,1.891667,0.256599,-0.503561,-0.149666,-0.811285,-0.100003,0.053428,0.134108,0.000342,0.000271,0.053773,0.000314,0.943409,-0.30046,0.053545,0.001004,0.92229,0.000178,0.052965,0.401005,0.877576,0.000324,0.053773,0.000406,-0.300359,0.053545,0.00121,0.000015,0.052966,0.400691,-0.376506,0.029939,0.305825
228,1.9,0.25663,-0.503562,-0.149649,-0.811278,-0.100009,0.053421,0.1341,0.000325,0.000267,0.053757,0.000307,0.947235,-0.300464,0.053528,0.000994,0.927036,0.000171,0.052978,0.400998,0.882162,0.000326,0.053757,0.000394,-0.300373,0.053528,0.001194,0.000012,0.052978,0.400695,-0.376567,0.029934,0.305709
229,1.908333,0.256599,-0.503584,-0.149627,-0.811278,-0.100002,0.053435,0.134104,0.000346,0.00027,0.053767,0.000309,0.943357,-0.300461,0.053561,0.001005,0.92016,0.000186,0.052979,0.401,0.877129,0.000321,0.053766,0.000394,-0.300355,0.05356,0.001217,0.000019,0.05298,0.400686,-0.376589,0.029946,0.305635
230,1.916667,0.256616,-0.503548,-0.149705,-0.811281,-0.100011,0.053422,0.134098,0.000325,0.000264,0.053778,0.000305,0.9456,-0.300467,0.053523,0.000993,0.929391,0.000169,0.052965,0.400996,0.88142,0.000321,0.053777,0.000406,-0.300383,0.053523,0.001183,0.000019,0.052965,0.400687,-0.37661,0.029946,0.305576
231,1.925,0.256637,-0.503552,-0.149694,-0.811274,-0.100007,0.053422,0.134101,0.000328,0.000267,0.053772,0.000308,0.945898,-0.300463,0.053516,0.000997,0.926552,0.000174,0.052978,0.400999,0.88148,0.000323,0.053771,0.000399,-0.300371,0.053516,0.001195,0.000017,0.052979,0.400693,-0.376612,0.029937,0.30553
232,1.933333,0.256623,-0.503557,-0.149667,-0.811279,-0.100013,0.053419,0.134099,0.000326,0.000263,0.053762,0.000306,0.945898,-0.300468,0.053525,0.000993,0.927714,0.000167,0.052969,0.400997,0.881681,0.000319,0.053762,0.000401,-0.300379,0.053524,0.001188,0.000013,0.05297,0.400691,-0.376583,0.029924,0.305479
233,1.941667,0.256614,-0.503565,-0.14966,-0.811279,-0.100009,0.053433,0.134111,0.00033,0.000265,0.053774,0.000317,0.945313,-0.300465,0.053545,0.001008,0.927141,0.000174,0.05298,0.401008,0.879912,0.000324,0.053774,0.000414,-0.300377,0.053545,0.001205,0.000018,0.052981,0.400697,-0.376574,0.029892,0.305429
234,1.95,0.256642,-0.503574,-0.14964,-0.811268,-0.100014,0.053418,0.134102,0.000329,0.000259,0.053749,0.000307,0.945857,-0.300472,0.053521,0.001,0.926992,0.00017,0.052985,0.400998,0.880582,0.000317,0.053749,0.000401,-0.300382,0.053521,0.001198,0.000013,0.052985,0.400689,-0.376537,0.029894,0.305374
235,1.958333,0.256633,-0.503555,-0.149668,-0.811278,-0.100012,0.053421,0.134096,0.000333,0.000264,0.053763,0.000304,0.943942,-0.300467,0.053523,0.000989,0.925267,0.000166,0.052977,0.400995,0.8811,0.000312,0.053763,0.000399,-0.30037,0.053523,0.001184,0.000012,0.052978,0.400689,-0.376504,0.029832,0.305293
236,1.966667,0.256623,-0.503573,-0.149634,-0.811276,-0.100009,0.053428,0.134102,0.000332,0.000265,0.053759,0.000308,0.945618,-0.300466,0.053541,0.000999,0.925241,0.000173,0.052983,0.400999,0.880053,0.000322,0.053759,0.000398,-0.300372,0.053541,0.001201,0.000013,0.052983,0.40069,-0.376453,0.029836,0.305206
237,1.975,0.256644,-0.50356,-0.149664,-0.811272,-0.100017,0.05342,0.134098,0.000315,0.000258,0.053759,0.000305,0.949023,-0.300472,0.053517,0.000993,0.930713,0.000164,0.052983,0.400996,0.884199,0.000322,0.053759,0.000395,-0.300391,0.053517,0.001187,0.00001,0.052984,0.400696,-0.376411,0.029796,0.305108
238,1.983333,0.256616,-0.503582,-0.149649,-0.81127,-0.100007,0.05343,0.134107,0.000337,0.000263,0.053765,0.00031,0.94459,-0.300467,0.053543,0.00101,0.924242,0.000184,0.052981,0.401001,0.878608,0.00032,0.053765,0.000401,-0.300372,0.053542,0.001213,0.000023,0.052981,0.400688,-0.376285,0.029738,0.304995
239,1.991667,0.256629,-0.503583,-0.149635,-0.811268,-0.100009,0.05343,0.134106,0.000329,0.000262,0.05376,0.00031,0.947041,-0.300468,0.05354,0.001007,0.924611,0.00018,0.05299,0.401001,0.881391,0.00032,0.053759,0.000391,-0.300372,0.053539,0.001214,0.000017,0.05299,0.400697,-0.376206,0.029773,0.304925
240,2,0.256615,-0.503573,-0.149666,-0.811273,-0.100013,0.053426,0.134105,0.000336,0.000258,0.053768,0.000309,0.944478,-0.300472,0.053536,0.001006,0.925181,0.000176,0.052974,0.401,0.878354,0.000316,0.053768,0.000404,-0.30038,0.053536,0.001207,0.000016,0.052974,0.400686,-0.376111,0.029781,0.304843
241,2.008333,0.256649,-0.503562,-0.149671,-0.811268,-0.100017,0.053414,0.134093,0.000312,0.000257,0.053754,0.000299,0.948964,-0.300474,0.053507,0.00099,0.932058,0.000166,0.05298,0.40099,0.884881,0.000319,0.053754,0.000393,-0.300396,0.053507,0.001179,0.000016,0.052981,0.400691,-0.376048,0.029779,0.304761
242,2.016667,0.25663,-0.503574,-0.149671,-0.811266,-0.100015,0.053422,0.134101,0.000333,0.000255,0.053763,0.000304,0.944642,-0.300476,0.053524,0.001003,0.926258,0.000175,0.052979,0.400995,0.879528,0.000311,0.053763,0.000401,-0.300385,0.053524,0.0012,0.000019,0.052979,0.400683,-0.375995,0.029796,0.30469
243,2.025,0.25662,-0.503585,-0.149627,-0.81127,-0.100012,0.053419,0.1341,0.000337,0.000259,0.053748,0.000303,0.944612,-0.300472,0.053535,0.001001,0.923389,0.000177,0.052975,0.400994,0.879207,0.000313,0.053748,0.000392,-0.300373,0.053535,0.001206,0.000015,0.052976,0.400684,-0.375933,0.029793,0.304577
244,2.033333,0.256635,-0.503592,-0.149615,-0.811264,-0.100013,0.05342,0.134096,0.000324,0.000257,0.053742,0.000299,0.947194,-0.300473,0.053531,0.000999,0.927297,0.000178,0.052986,0.40099,0.882478,0.000315,0.053742,0.000387,-0.300383,0.053531,0.001197,0.000021,0.052986,0.400687,-0.375836,0.029804,0.304448
245,2.041667,0.256637,-0.503569,-0.149658,-0.81127,-0.100013,0.053417,0.134096,0.00032,0.00026,0.053754,0.000301,0.947891,-0.300471,0.053518,0.000994,0.929644,0.000171,0.052978,0.400992,0.882653,0.000322,0.053754,0.000393,-0.300388,0.053518,0.001189,0.000017,0.052978,0.400688,-0.375774,0.029753,0.304275
246,2.05,0.256605,-0.503576,-0.149642,-0.811278,-0.100008,0.053418,0.134101,0.000336,0.000265,0.053753,0.000306,0.945428,-0.300466,0.053537,0.001,0.923706,0.000178,0.052962,0.400997,0.879021,0.000322,0.053753,0.000393,-0.300369,0.053537,0.001207,0.000014,0.052963,0.400687,-0.375701,0.029691,0.304023
247,2.058333,0.256606,-0.503577,-0.149646,-0.811277,-0.100011,0.053422,0.134101,0.000331,0.000261,0.053759,0.000305,0.945205,-0.30047,0.053541,0.001001,0.926444,0.000177,0.052967,0.400996,0.88018,0.000318,0.053759,0.0004,-0.300379,0.05354,0.001199,0.00002,0.052968,0.400687,-0.375623,0.029682,0.303811
248,2.066667,0.256628,-0.503567,-0.149657,-0.811274,-0.100013,0.053415,0.134099,0.000319,0.00026,0.053754,0.000305,0.948088,-0.30047,0.053521,0.000996,0.929328,0.00017,0.052971,0.400996,0.883391,0.000321,0.053753,0.000395,-0.300385,0.053521,0.001192,0.000015,0.052971,0.400694,-0.375542,0.029627,0.303572
249,2.075,0.256632,-0.503578,-0.149638,-0.811269,-0.100011,0.053413,0.134094,0.00033,0.000261,0.053744,0.000299,0.946069,-0.30047,0.053521,0.000994,0.925811,0.000175,0.052973,0.40099,0.88056,0.000319,0.053743,0.000388,-0.300377,0.05352,0.001195,0.000015,0.052974,0.400682,-0.375417,0.029578,0.303275
250,2.083333,0.256643,-0.503564,-0.149669,-0.811269,-0.100012,0.05342,0.134102,0.00032,0.000262,0.05376,0.000307,0.947406,-0.300469,0.053516,0.000999,0.928895,0.000172,0.052983,0.400998,0.884035,0.000318,0.05376,0.000398,-0.300381,0.053516,0.001192,0.000019,0.052984,0.400699,-0.375174,0.029557,0.302866
251,2.091667,0.256594,-0.503596,-0.149585,-0.811279,-0.100007,0.053431,0.134109,0.000343,0.000265,0.053749,0.000313,0.943737,-0.300466,0.053567,0.001009,0.921043,0.000181,0.052976,0.401004,0.877624,0.000317,0.053749,0.000399,-0.300362,0.053567,0.001219,0.000014,0.052976,0.400691,-0.375015,0.029544,0.302508
252,2.1,0.256605,-0.503581,-0.149627,-0.811278,-0.100011,0.053419,0.134103,0.000331,0.000261,0.05375,0.000308,0.945417,-0.300469,0.053542,0.001002,0.926314,0.000175,0.052965,0.400999,0.879688,0.00032,0.05375,0.000402,-0.300379,0.053541,0.001202,0.000016,0.052966,0.400688,-0.374805,0.029502,0.302148
253,2.108333,0.25664,-0.503583,-0.149634,-0.811264,-0.100014,0.053413,0.134094,0.000325,0.000256,0.053741,0.000297,0.946971,-0.300474,0.053518,0.000995,0.92764,0.000175,0.052979,0.400988,0.881852,0.000316,0.053741,0.000388,-0.300386,0.053517,0.001193,0.000018,0.05298,0.400683,-0.374612,0.029503,0.301699
254,2.116667,0.256609,-0.503613,-0.149566,-0.811268,-0.10001,0.053418,0.134097,0.000328,0.000258,0.053727,0.000299,0.947019,-0.300472,0.053552,0.001002,0.925405,0.000184,0.052976,0.40099,0.881849,0.000316,0.053727,0.000382,-0.300377,0.053551,0.001206,0.000023,0.052976,0.400687,-0.374431,0.029455,0.301348
255,2.125,0.256617,-0.503588,-0.149604,-0.811274,-0.100012,0.053431,0.134105,0.000342,0.00026,0.053753,0.000309,0.943208,-0.300471,0.053553,0.001004,0.922071,0.000174,0.052987,0.401,0.877945,0.000311,0.053753,0.0004,-0.300368,0.053553,0.001209,0.000012,0.052988,0.400687,-0.37423,0.029385,0.300878
256,2.133333,0.256612,-0.503601,-0.149569,-0.811274,-0.10001,0.053413,0.134098,0.000329,0.000262,0.053724,0.000303,0.947164,-0.300469,0.053545,0.000998,0.923822,0.000177,0.052971,0.400994,0.882169,0.000317,0.053724,0.00038,-0.300369,0.053545,0.001206,0.000014,0.052972,0.400693,-0.374058,0.029364,0.300476
257,2.141667,0.256599,-0.503602,-0.149597,-0.811273,-0.100013,0.053416,0.134105,0.000345,0.000256,0.053737,0.000307,0.943241,-0.300475,0.053548,0.00101,0.920841,0.00018,0.052963,0.400998,0.877308,0.000308,0.053737,0.000395,-0.30037,0.053547,0.001219,0.000015,0.052964,0.400685,-0.373922,0.029357,0.300111
258,2.15,0.256622,-0.503595,-0.149602,-0.811268,-0.100011,0.053424,0.134102,0.000338,0.000259,0.053744,0.000306,0.943767,-0.300471,0.053544,0.001005,0.922059,0.000179,0.052983,0.400997,0.880705,0.000305,0.053743,0.000392,-0.300366,0.053544,0.001207,0.00002,0.052984,0.400693,-0.373828,0.029305,0.29973
259,2.158333,0.256611,-0.503591,-0.149621,-0.811271,-0.100012,0.05342,0.134096,0.00034,0.000258,0.053747,0.000299,0.943517,-0.300473,0.053541,0.000999,0.923039,0.000178,0.052971,0.40099,0.878664,0.000309,0.053747,0.000392,-0.300373,0.05354,0.001201,0.000018,0.052972,0.400679,-0.373732,0.029391,0.299504
260,2.166667,0.256601,-0.503593,-0.149594,-0.811278,-0.100011,0.053416,0.134098,0.000342,0.000261,0.053736,0.000303,0.943331,-0.30047,0.053547,0.000998,0.921944,0.000176,0.052963,0.400994,0.877926,0.000312,0.053736,0.000393,-0.300367,0.053547,0.001204,0.000013,0.052964,0.400681,-0.373707,0.029387,0.299266
261,2.175,0.25664,-0.503586,-0.149619,-0.811265,-0.100017,0.053412,0.134096,0.000331,0.000254,0.053735,0.0003,0.94551,-0.300477,0.05352,0.000997,0.925904,0.000171,0.05298,0.400991,0.880586,0.00031,0.053735,0.000392,-0.300384,0.05352,0.001196,0.000013,0.052981,0.400683,-0.373711,0.02936,0.299035
262,2.183333,0.256606,-0.503605,-0.149584,-0.811271,-0.100018,0.053404,0.134094,0.000326,0.000251,0.053719,0.000297,0.94706,-0.300479,0.053535,0.000998,0.924693,0.000175,0.052957,0.400988,0.883823,0.000302,0.053719,0.000376,-0.30038,0.053535,0.001201,0.000015,0.052957,0.400691,-0.373676,0.029395,0.298816
263,2.191667,0.256627,-0.503595,-0.149594,-0.811269,-0.100022,0.053401,0.13409,0.000323,0.000249,0.053718,0.000294,0.948278,-0.300481,0.05352,0.000991,0.925554,0.000166,0.052964,0.400985,0.884047,0.000305,0.053717,0.000371,-0.300384,0.05352,0.001195,0.000005,0.052965,0.400689,-0.373654,0.029438,0.298615
264,2.2,0.256622,-0.503596,-0.149588,-0.81127,-0.100011,0.053421,0.134105,0.000344,0.00026,0.053736,0.00031,0.943443,-0.300471,0.053544,0.001006,0.921255,0.000177,0.052982,0.401001,0.877289,0.000313,0.053736,0.000398,-0.300367,0.053543,0.001215,0.000011,0.052982,0.400686,-0.373655,0.029397,0.29836
265,2.208333,0.256606,-0.503594,-0.149585,-0.811277,-0.100011,0.053425,0.134105,0.000344,0.000262,0.053742,0.00031,0.943595,-0.300469,0.053556,0.001004,0.919955,0.000175,0.052976,0.401001,0.878302,0.000311,0.053741,0.000393,-0.300361,0.053555,0.001215,0.000009,0.052977,0.400691,-0.373599,0.029309,0.29813
266,2.216667,0.256632,-0.503577,-0.149643,-0.811269,-0.100019,0.053406,0.134093,0.000324,0.000252,0.053739,0.000297,0.946151,-0.300478,0.053513,0.000993,0.928147,0.000168,0.052967,0.400988,0.882419,0.000308,0.053738,0.000392,-0.30039,0.053513,0.001186,0.000015,0.052967,0.400684,-0.373588,0.029261,0.297914
267,2.225,0.256636,-0.503597,-0.149596,-0.811264,-0.100024,0.053402,0.134093,0.000329,0.000246,0.053718,0.000297,0.945436,-0.300484,0.053517,0.000995,0.92523,0.000166,0.052971,0.400988,0.88234,0.000297,0.053718,0.000385,-0.300387,0.053517,0.001193,0.00001,0.052971,0.400686,-0.373536,0.029219,0.29769
268,2.233333,0.2566,-0.503627,-0.149516,-0.811272,-0.100012,0.05342,0.134102,0.000345,0.000257,0.053714,0.000305,0.942806,-0.300474,0.053569,0.001007,0.918357,0.00018,0.052978,0.400996,0.880273,0.000296,0.053714,0.000384,-0.300357,0.053568,0.001215,0.000017,0.052979,0.400693,-0.373471,0.029179,0.297475
269,2.241667,0.256609,-0.50363,-0.149507,-0.811269,-0.100019,0.053417,0.134101,0.000347,0.00025,0.053707,0.000304,0.942578,-0.300481,0.053564,0.001006,0.918066,0.000174,0.052981,0.400995,0.878988,0.000292,0.053707,0.000384,-0.300365,0.053563,0.001216,0.000008,0.052982,0.400689,-0.373441,0.029178,0.297281
270,2.25,0.256601,-0.503616,-0.149535,-0.811275,-0.100012,0.05341,0.134095,0.000349,0.000258,0.053711,0.000298,0.94199,-0.300473,0.053554,0.000997,0.917593,0.000177,0.052966,0.400989,0.878917,0.000298,0.053711,0.000379,-0.300355,0.053554,0.001206,0.000012,0.052966,0.400683,-0.373367,0.029191,0.297122
271,2.258333,0.25663,-0.503612,-0.149571,-0.811261,-0.100018,0.053401,0.134091,0.00033,0.00025,0.053709,0.000292,0.945603,-0.300481,0.053524,0.000996,0.923393,0.000176,0.052971,0.400983,0.883525,0.000296,0.053709,0.000373,-0.300377,0.053524,0.001197,0.000018,0.052971,0.400687,-0.373324,0.029235,0.296985
272,2.266667,0.256631,-0.50364,-0.149511,-0.811255,-0.100019,0.053409,0.134091,0.000341,0.000246,0.053696,0.000291,0.943387,-0.300485,0.053544,0.001001,0.918751,0.00018,0.052987,0.400982,0.882218,0.000283,0.053696,0.000367,-0.300367,0.053544,0.001207,0.000018,0.052988,0.400685,-0.373256,0.02929,0.296864
273,2.275,0.256616,-0.503625,-0.149519,-0.811267,-0.100016,0.053414,0.134096,0.000338,0.000253,0.053707,0.000298,0.944754,-0.300478,0.053553,0.001,0.920312,0.000177,0.052981,0.400989,0.881599,0.000298,0.053706,0.000375,-0.300366,0.053553,0.001208,0.000013,0.052981,0.40069,-0.373254,0.029307,0.29677
274,2.283333,0.256647,-0.503625,-0.149541,-0.811253,-0.100028,0.053398,0.134085,0.000326,0.000239,0.053694,0.000286,0.946382,-0.300492,0.05352,0.000992,0.924444,0.000168,0.052982,0.400977,0.884721,0.000285,0.053694,0.000366,-0.30039,0.053519,0.001191,0.000012,0.052982,0.400683,-0.373275,0.02929,0.296693
275,2.291667,0.256614,-0.503652,-0.149474,-0.811259,-0.100018,0.0534,0.134087,0.000342,0.000247,0.053677,0.000287,0.943592,-0.300484,0.05355,0.000997,0.918424,0.000182,0.052973,0.400978,0.88129,0.000286,0.053677,0.000362,-0.300367,0.05355,0.001207,0.000017,0.052973,0.400679,-0.373299,0.02928,0.296609
276,2.3,0.256619,-0.503655,-0.149472,-0.811256,-0.10002,0.053404,0.13409,0.000342,0.000245,0.05368,0.000289,0.943461,-0.300486,0.053553,0.001001,0.917977,0.000182,0.05298,0.40098,0.882374,0.000281,0.05368,0.000362,-0.300366,0.053552,0.001209,0.000018,0.052981,0.400685,-0.373364,0.029218,0.296521
277,2.308333,0.256612,-0.503662,-0.149449,-0.811258,-0.100015,0.053407,0.134093,0.00034,0.000249,0.053676,0.000292,0.94491,-0.300481,0.053563,0.001004,0.91677,0.000187,0.052981,0.400983,0.882959,0.000287,0.053676,0.000356,-0.300358,0.053563,0.00122,0.000018,0.052982,0.400692,-0.373399,0.029184,0.296396
278,2.316667,0.256619,-0.503636,-0.149494,-0.811264,-0.10002,0.053398,0.134086,0.000338,0.000248,0.053682,0.000288,0.944504,-0.300482,0.053542,0.000991,0.919441,0.000174,0.05297,0.400979,0.88284,0.000288,0.053682,0.000362,-0.300367,0.053542,0.001199,0.000011,0.05297,0.400684,-0.373428,0.029133,0.296243
279,2.325,0.256642,-0.503637,-0.149517,-0.811252,-0.100023,0.053402,0.134086,0.000332,0.000242,0.05369,0.000286,0.945424,-0.300488,0.05353,0.000995,0.92121,0.000176,0.052985,0.400977,0.88424,0.000283,0.053689,0.00036,-0.300377,0.05353,0.001199,0.000016,0.052986,0.400685,-0.373421,0.029102,0.296053
280,2.333333,0.256639,-0.503667,-0.149437,-0.811249,-0.100016,0.053403,0.134088,0.000336,0.000248,0.053665,0.000287,0.945503,-0.300482,0.05355,0.000999,0.917675,0.000186,0.052995,0.400978,0.884807,0.000284,0.053664,0.000349,-0.300359,0.053549,0.001211,0.000021,0.052996,0.400691,-0.373375,0.029087,0.295914
281,2.341667,0.256636,-0.503656,-0.149485,-0.811247,-0.100017,0.053399,0.134083,0.000334,0.000246,0.053676,0.000281,0.944959,-0.300484,0.053537,0.000997,0.921076,0.000188,0.052985,0.400972,0.883737,0.000287,0.053676,0.000357,-0.300373,0.053536,0.0012,0.000028,0.052985,0.400679,-0.373311,0.029062,0.295703
